overall_qual gr_liv_area,overall_qual year_built,overall_qual garage_yr_blt,overall_qual year_remod/add,overall_qual,overall_qual kitchen_qual,gr_liv_area bsmt_qual,overall_qual^2,overall_qual exter_qual,gr_liv_area exter_qual,overall_qual bsmt_qual,overall_qual garage_cars,gr_liv_area kitchen_qual,overall_qual 1st_flr_sf,overall_qual garage_area,overall_qual total_bsmt_sf,overall_qual totrms_abvgrd,overall_qual heating_qc,gr_liv_area garage_cars,kitchen_qual garage_cars,gr_liv_area heating_qc,garage_cars bsmt_qual,1st_flr_sf bsmt_qual,garage_area bsmt_qual,exter_qual garage_cars,gr_liv_area garage_area,gr_liv_area total_bsmt_sf,overall_qual full_bath,kitchen_qual bsmt_qual,total_bsmt_sf garage_cars,kitchen_qual garage_area,kitchen_qual total_bsmt_sf,total_bsmt_sf bsmt_qual,gr_liv_area garage_finish,exter_qual garage_area
10440.0,11808.0,11808.0,11808.0,6.0,18.0,5220.0,36.0,18.0,5220.0,18.0,12.0,5220.0,10440.0,3072.0,10440.0,48.0,12.0,3480.0,6.0,3480.0,6.0,5220.0,1536.0,6.0,890880.0,3027600.0,6.0,9.0,3480.0,1536.0,5220.0,5220.0,3480.0,1536.0
15841.0,13839.0,13839.0,13958.0,7.0,28.0,6789.0,49.0,21.0,6789.0,21.0,14.0,9052.0,10276.0,3773.0,5565.0,63.0,14.0,4526.0,8.0,4526.0,6.0,4404.0,1617.0,6.0,1219757.0,1799085.0,14.0,12.0,1590.0,2156.0,3180.0,2385.0,6789.0,1617.0
24732.0,18054.0,18054.0,18054.0,9.0,45.0,13740.0,81.0,36.0,10992.0,45.0,27.0,13740.0,16650.0,7650.0,16650.0,81.0,45.0,8244.0,15.0,13740.0,15.0,9250.0,4250.0,12.0,2335800.0,5083800.0,18.0,25.0,5550.0,4250.0,9250.0,9250.0,8244.0,3400.0
13132.0,14035.0,14035.0,14042.0,7.0,28.0,7504.0,49.0,28.0,7504.0,28.0,21.0,7504.0,9156.0,5936.0,9156.0,49.0,35.0,5628.0,12.0,9380.0,12.0,5232.0,3392.0,12.0,1590848.0,2453808.0,14.0,16.0,3924.0,3392.0,5232.0,5232.0,3752.0,3392.0
12305.0,9760.0,9970.0,10010.0,5.0,15.0,7383.0,25.0,20.0,9844.0,15.0,10.0,7383.0,9645.0,2000.0,5700.0,35.0,20.0,4922.0,6.0,9844.0,6.0,5787.0,1200.0,8.0,984400.0,2805540.0,10.0,9.0,2280.0,1200.0,3420.0,3420.0,2461.0,1600.0
11520.0,11580.0,11580.0,11700.0,6.0,18.0,5760.0,36.0,18.0,5760.0,18.0,12.0,5760.0,5760.0,2880.0,5760.0,60.0,30.0,3840.0,6.0,9600.0,6.0,2880.0,1440.0,6.0,921600.0,1843200.0,12.0,9.0,1920.0,1440.0,2880.0,2880.0,1920.0,1440.0
6120.0,9800.0,9800.0,9980.0,5.0,15.0,3672.0,25.0,15.0,3672.0,15.0,10.0,3672.0,6120.0,2880.0,6120.0,35.0,25.0,2448.0,6.0,6120.0,6.0,3672.0,1728.0,6.0,705024.0,1498176.0,5.0,9.0,2448.0,1728.0,3672.0,3672.0,1224.0,1728.0
16000.0,16032.0,16032.0,16040.0,8.0,32.0,8000.0,64.0,32.0,8000.0,32.0,24.0,8000.0,16000.0,7104.0,16000.0,64.0,40.0,6000.0,12.0,10000.0,12.0,8000.0,3552.0,12.0,1776000.0,4000000.0,16.0,16.0,6000.0,3552.0,8000.0,8000.0,6000.0,3552.0
10976.0,16056.0,16064.0,16064.0,8.0,32.0,5488.0,64.0,32.0,5488.0,32.0,16.0,5488.0,10976.0,4704.0,10904.0,48.0,40.0,2744.0,8.0,6860.0,8.0,5488.0,2352.0,8.0,806736.0,1870036.0,16.0,16.0,2726.0,2352.0,5452.0,5452.0,2744.0,2352.0
21035.0,14028.0,14028.0,14035.0,7.0,28.0,12020.0,49.0,28.0,12020.0,28.0,21.0,12020.0,9632.0,4928.0,9632.0,63.0,35.0,9015.0,12.0,15025.0,12.0,5504.0,2816.0,12.0,2115520.0,4134880.0,14.0,16.0,4128.0,2816.0,5504.0,5504.0,9015.0,2816.0
12285.0,13937.0,13937.0,14056.0,7.0,28.0,7020.0,49.0,28.0,7020.0,28.0,14.0,7020.0,6825.0,3668.0,6825.0,49.0,35.0,3510.0,8.0,8775.0,8.0,3900.0,2096.0,8.0,919620.0,1711125.0,14.0,16.0,1950.0,2096.0,3900.0,3900.0,1755.0,2096.0
8690.0,9675.0,9750.0,9750.0,5.0,15.0,5214.0,25.0,15.0,5214.0,15.0,5.0,5214.0,5720.0,1200.0,5120.0,30.0,15.0,1738.0,3.0,5214.0,3.0,3432.0,720.0,3.0,417120.0,1779712.0,10.0,9.0,1024.0,720.0,3072.0,3072.0,1738.0,720.0
4850.0,9960.0,9960.0,9960.0,5.0,15.0,3880.0,25.0,15.0,2910.0,20.0,0.0,2910.0,4850.0,0.0,4560.0,30.0,15.0,0.0,0.0,2910.0,0.0,3880.0,0.0,0.0,0.0,884640.0,5.0,12.0,0.0,0.0,2736.0,3648.0,0.0,0.0
5430.0,9770.0,9945.0,10015.0,5.0,15.0,3258.0,25.0,15.0,3258.0,15.0,10.0,3258.0,5430.0,2450.0,5430.0,30.0,20.0,2172.0,6.0,4344.0,6.0,3258.0,1470.0,6.0,532140.0,1179396.0,5.0,9.0,2172.0,1470.0,3258.0,3258.0,1086.0,1470.0
8580.0,9745.0,9745.0,10040.0,5.0,15.0,5148.0,25.0,15.0,5148.0,15.0,5.0,5148.0,5740.0,1405.0,3840.0,40.0,20.0,1716.0,3.0,6864.0,3.0,3444.0,843.0,3.0,482196.0,1317888.0,5.0,9.0,768.0,843.0,2304.0,2304.0,1716.0,843.0
4368.0,7892.0,7892.0,7892.0,4.0,12.0,3276.0,16.0,12.0,3276.0,12.0,4.0,3276.0,2184.0,1144.0,2184.0,24.0,12.0,1092.0,3.0,3276.0,3.0,1638.0,858.0,3.0,312312.0,596232.0,4.0,9.0,546.0,858.0,1638.0,1638.0,2184.0,858.0
9300.0,11520.0,11622.0,11700.0,6.0,18.0,4650.0,36.0,18.0,4650.0,18.0,6.0,4650.0,5640.0,1908.0,4902.0,42.0,24.0,1550.0,3.0,6200.0,3.0,2820.0,954.0,3.0,492900.0,1266350.0,6.0,9.0,817.0,954.0,2451.0,2451.0,1550.0,954.0
3900.0,9860.0,9865.0,9860.0,5.0,15.0,2340.0,25.0,15.0,2340.0,15.0,5.0,2340.0,3900.0,1760.0,3900.0,20.0,25.0,780.0,3.0,3900.0,3.0,2340.0,1056.0,3.0,274560.0,608400.0,5.0,9.0,780.0,1056.0,2340.0,2340.0,780.0,1056.0
20408.0,15976.0,15984.0,15984.0,8.0,32.0,10204.0,64.0,32.0,10204.0,32.0,24.0,10204.0,14232.0,7400.0,14232.0,64.0,40.0,7653.0,12.0,12755.0,12.0,7116.0,3700.0,12.0,2359675.0,4538229.0,16.0,16.0,5337.0,3700.0,7116.0,7116.0,7653.0,3700.0
11270.0,13804.0,13804.0,13909.0,7.0,28.0,4830.0,49.0,21.0,4830.0,21.0,14.0,6440.0,11270.0,3605.0,7868.0,56.0,21.0,3220.0,8.0,4830.0,6.0,4830.0,1545.0,6.0,829150.0,1809640.0,14.0,12.0,2248.0,2060.0,4496.0,3372.0,3220.0,1545.0
9864.0,11994.0,11994.0,12000.0,6.0,18.0,6576.0,36.0,18.0,4932.0,24.0,12.0,4932.0,5766.0,2760.0,5646.0,42.0,30.0,3288.0,6.0,8220.0,8.0,3844.0,1840.0,6.0,756240.0,1547004.0,12.0,12.0,1882.0,1380.0,2823.0,3764.0,3288.0,1380.0
12592.0,16048.0,16048.0,16048.0,8.0,32.0,6296.0,64.0,32.0,6296.0,32.0,24.0,6296.0,12592.0,6592.0,12592.0,56.0,40.0,4722.0,12.0,7870.0,12.0,6296.0,3296.0,12.0,1296976.0,2477476.0,16.0,16.0,4722.0,3296.0,6296.0,6296.0,3148.0,3296.0
10920.0,11958.0,11958.0,11982.0,6.0,24.0,7280.0,36.0,24.0,7280.0,24.0,12.0,7280.0,5520.0,2952.0,5184.0,42.0,30.0,3640.0,8.0,9100.0,8.0,3680.0,1968.0,8.0,895440.0,1572480.0,12.0,16.0,1728.0,1968.0,3456.0,3456.0,3640.0,1968.0
9870.0,11826.0,11826.0,11826.0,6.0,18.0,4935.0,36.0,18.0,4935.0,18.0,12.0,4935.0,5580.0,2646.0,4290.0,42.0,18.0,3290.0,6.0,4935.0,6.0,2790.0,1323.0,6.0,725445.0,1176175.0,6.0,9.0,1430.0,1323.0,2145.0,2145.0,3290.0,1323.0
10074.0,11964.0,11964.0,11988.0,6.0,24.0,6716.0,36.0,18.0,5037.0,24.0,12.0,6716.0,10074.0,3450.0,8448.0,42.0,30.0,3358.0,8.0,8395.0,8.0,6716.0,2300.0,6.0,965425.0,2364032.0,12.0,16.0,2816.0,2300.0,5632.0,5632.0,3358.0,1725.0
18000.0,18045.0,18045.0,18045.0,9.0,45.0,10000.0,81.0,45.0,10000.0,45.0,27.0,10000.0,18000.0,6498.0,17190.0,72.0,45.0,6000.0,15.0,10000.0,15.0,10000.0,3610.0,15.0,1444000.0,3820000.0,18.0,25.0,5730.0,3610.0,9550.0,9550.0,2000.0,3610.0
5560.0,9770.0,9770.0,9770.0,5.0,15.0,3336.0,25.0,15.0,3336.0,15.0,5.0,3336.0,5560.0,1950.0,5560.0,30.0,25.0,1112.0,3.0,5560.0,3.0,3336.0,1170.0,3.0,433680.0,1236544.0,5.0,9.0,1112.0,1170.0,3336.0,3336.0,1112.0,1170.0
11022.0,11982.0,11982.0,11988.0,6.0,18.0,7348.0,36.0,18.0,5511.0,24.0,12.0,5511.0,5646.0,4128.0,5646.0,42.0,30.0,3674.0,6.0,9185.0,8.0,3764.0,2752.0,6.0,1263856.0,1728617.0,12.0,12.0,1882.0,2064.0,2823.0,3764.0,3674.0,2064.0
2376.0,5874.0,5874.0,5874.0,3.0,9.0,2376.0,9.0,9.0,2376.0,9.0,3.0,2376.0,2376.0,1098.0,2376.0,12.0,12.0,792.0,3.0,3168.0,3.0,2376.0,1098.0,3.0,289872.0,627264.0,3.0,9.0,792.0,1098.0,2376.0,2376.0,792.0,1098.0
4560.0,9830.0,9830.0,9830.0,5.0,20.0,2736.0,25.0,15.0,2736.0,15.0,5.0,3648.0,4560.0,1575.0,4560.0,30.0,25.0,912.0,4.0,4560.0,3.0,2736.0,945.0,3.0,287280.0,831744.0,5.0,12.0,912.0,1260.0,3648.0,2736.0,912.0,945.0
10710.0,14035.0,14035.0,14035.0,7.0,28.0,7650.0,49.0,28.0,6120.0,35.0,14.0,6120.0,10710.0,3010.0,10710.0,49.0,35.0,3060.0,8.0,7650.0,10.0,7650.0,2150.0,8.0,657900.0,2340900.0,14.0,20.0,3060.0,1720.0,6120.0,7650.0,4590.0,1720.0
6072.0,11520.0,11520.0,11700.0,6.0,18.0,3036.0,36.0,18.0,3036.0,18.0,6.0,3036.0,6072.0,1848.0,6072.0,36.0,18.0,1012.0,3.0,3036.0,3.0,3036.0,924.0,3.0,311696.0,1024144.0,6.0,9.0,1012.0,924.0,3036.0,3036.0,1012.0,924.0
10171.0,13902.0,13902.0,13902.0,7.0,28.0,5812.0,49.0,21.0,4359.0,28.0,14.0,5812.0,10171.0,3115.0,10171.0,42.0,28.0,2906.0,8.0,5812.0,8.0,5812.0,1780.0,6.0,646585.0,2111209.0,7.0,16.0,2906.0,1780.0,5812.0,5812.0,2906.0,1335.0
7062.0,11904.0,11904.0,11904.0,6.0,24.0,4708.0,36.0,18.0,3531.0,24.0,12.0,4708.0,7062.0,2970.0,6918.0,36.0,18.0,2354.0,8.0,3531.0,8.0,4708.0,1980.0,6.0,582615.0,1357081.0,12.0,16.0,2306.0,1980.0,4612.0,4612.0,3531.0,1485.0
11844.0,14063.0,14063.0,14063.0,7.0,28.0,8460.0,49.0,21.0,5076.0,35.0,14.0,6768.0,5922.0,4550.0,5922.0,42.0,28.0,3384.0,8.0,6768.0,10.0,4230.0,3250.0,6.0,1099800.0,1431432.0,14.0,20.0,1692.0,2600.0,3384.0,4230.0,3384.0,1950.0
18864.0,16040.0,16040.0,16048.0,8.0,40.0,11790.0,64.0,32.0,9432.0,40.0,24.0,11790.0,12352.0,6272.0,12192.0,80.0,40.0,7074.0,15.0,11790.0,15.0,7720.0,3920.0,12.0,1848672.0,3593592.0,16.0,25.0,4572.0,3920.0,7620.0,7620.0,7074.0,3136.0
4320.0,9875.0,9875.0,9875.0,5.0,15.0,3456.0,25.0,15.0,2592.0,20.0,0.0,2592.0,4320.0,0.0,4320.0,20.0,10.0,0.0,0.0,1728.0,0.0,3456.0,0.0,0.0,0.0,746496.0,5.0,12.0,0.0,0.0,2592.0,3456.0,0.0,0.0
13344.0,16024.0,16024.0,16024.0,8.0,32.0,6672.0,64.0,32.0,6672.0,32.0,16.0,6672.0,13344.0,4016.0,13256.0,64.0,40.0,3336.0,8.0,8340.0,8.0,6672.0,2008.0,8.0,837336.0,2763876.0,16.0,16.0,3314.0,2008.0,6628.0,6628.0,5004.0,2008.0
5088.0,12024.0,12024.0,12024.0,6.0,24.0,3392.0,36.0,24.0,3392.0,24.0,12.0,3392.0,5088.0,2520.0,5088.0,18.0,30.0,1696.0,8.0,4240.0,8.0,3392.0,1680.0,8.0,356160.0,719104.0,6.0,16.0,1696.0,1680.0,3392.0,3392.0,1696.0,1680.0
4528.0,8020.0,8020.0,8020.0,4.0,16.0,4528.0,16.0,12.0,3396.0,16.0,8.0,4528.0,4528.0,1804.0,4528.0,20.0,20.0,2264.0,8.0,5660.0,8.0,4528.0,1804.0,6.0,510532.0,1281424.0,4.0,16.0,2264.0,1804.0,4528.0,4528.0,3396.0,1353.0
11292.0,11886.0,11886.0,11886.0,6.0,18.0,0.0,36.0,18.0,5646.0,0.0,12.0,5646.0,5784.0,3672.0,0.0,48.0,18.0,3764.0,6.0,5646.0,0.0,0.0,0.0,6.0,1151784.0,0.0,12.0,0.0,0.0,1836.0,0.0,0.0,1882.0,1836.0
4480.0,9805.0,9805.0,9805.0,5.0,15.0,2688.0,25.0,15.0,2688.0,15.0,5.0,2688.0,4480.0,3650.0,4410.0,25.0,15.0,896.0,3.0,2688.0,3.0,2688.0,2190.0,3.0,654080.0,790272.0,5.0,9.0,882.0,2190.0,2646.0,2646.0,896.0,2190.0
16534.0,13860.0,13860.0,13860.0,7.0,28.0,9448.0,49.0,28.0,9448.0,28.0,14.0,9448.0,16534.0,3822.0,14014.0,56.0,35.0,4724.0,8.0,11810.0,8.0,9448.0,2184.0,8.0,1289652.0,4728724.0,14.0,16.0,4004.0,2184.0,8008.0,8008.0,4724.0,2184.0
14770.0,13776.0,13776.0,13776.0,7.0,35.0,6330.0,49.0,28.0,8440.0,21.0,14.0,10550.0,14770.0,3654.0,14770.0,56.0,35.0,4220.0,10.0,10550.0,6.0,6330.0,1566.0,8.0,1101420.0,4452100.0,14.0,15.0,4220.0,2610.0,10550.0,6330.0,6330.0,2088.0
6372.0,11856.0,11856.0,11856.0,6.0,18.0,4248.0,36.0,18.0,3186.0,24.0,12.0,3186.0,6372.0,3234.0,6174.0,30.0,18.0,2124.0,6.0,3186.0,8.0,4248.0,2156.0,6.0,572418.0,1092798.0,6.0,12.0,2058.0,1617.0,3087.0,4116.0,2124.0,1617.0
6340.0,9770.0,9770.0,9770.0,5.0,15.0,3804.0,25.0,15.0,3804.0,15.0,5.0,3804.0,6340.0,1220.0,6340.0,35.0,20.0,1268.0,3.0,5072.0,3.0,3804.0,732.0,3.0,309392.0,1607824.0,5.0,9.0,1268.0,732.0,3804.0,3804.0,3804.0,732.0
4020.0,7820.0,7908.0,7820.0,4.0,8.0,3015.0,16.0,12.0,3015.0,12.0,8.0,2010.0,4020.0,2688.0,4020.0,20.0,12.0,2010.0,4.0,3015.0,6.0,3015.0,2016.0,6.0,675360.0,1010025.0,4.0,6.0,2010.0,1344.0,2010.0,3015.0,1005.0,2016.0
15282.0,18045.0,18045.0,18045.0,9.0,45.0,8490.0,81.0,36.0,6792.0,45.0,27.0,8490.0,15282.0,6570.0,15282.0,63.0,45.0,5094.0,15.0,8490.0,15.0,8490.0,3650.0,12.0,1239540.0,2883204.0,18.0,25.0,5094.0,3650.0,8490.0,8490.0,5094.0,2920.0
10871.0,14021.0,14021.0,14028.0,7.0,28.0,6212.0,49.0,28.0,6212.0,28.0,14.0,6212.0,10871.0,4116.0,10871.0,42.0,35.0,3106.0,8.0,7765.0,8.0,6212.0,2352.0,8.0,913164.0,2411809.0,14.0,16.0,3106.0,2352.0,6212.0,6212.0,3106.0,2352.0
5808.0,7680.0,7680.0,8032.0,4.0,12.0,4356.0,16.0,12.0,4356.0,12.0,0.0,4356.0,2944.0,0.0,2944.0,32.0,16.0,0.0,0.0,5808.0,0.0,2208.0,0.0,0.0,0.0,1068672.0,8.0,9.0,0.0,0.0,2208.0,2208.0,0.0,0.0
6080.0,9755.0,9755.0,9755.0,5.0,15.0,3648.0,25.0,15.0,3648.0,15.0,5.0,3648.0,6080.0,1400.0,5280.0,35.0,25.0,1216.0,3.0,6080.0,3.0,3648.0,840.0,3.0,340480.0,1284096.0,5.0,9.0,1056.0,840.0,3168.0,3168.0,2432.0,840.0
5480.0,9845.0,9845.0,9845.0,5.0,15.0,3288.0,25.0,15.0,3288.0,15.0,5.0,3288.0,5480.0,1495.0,5480.0,30.0,25.0,1096.0,3.0,5480.0,3.0,3288.0,897.0,3.0,327704.0,1201216.0,5.0,9.0,1096.0,897.0,3288.0,3288.0,3288.0,897.0
6050.0,9705.0,9705.0,10030.0,5.0,20.0,3630.0,25.0,15.0,3630.0,15.0,5.0,4840.0,4160.0,1200.0,3360.0,30.0,25.0,1210.0,4.0,6050.0,3.0,2496.0,720.0,3.0,290400.0,813120.0,5.0,12.0,672.0,960.0,2688.0,2016.0,1210.0,720.0
14148.0,11448.0,11448.0,11982.0,6.0,18.0,7074.0,36.0,18.0,7074.0,18.0,12.0,7074.0,7842.0,2160.0,5442.0,60.0,18.0,4716.0,6.0,7074.0,6.0,3921.0,1080.0,6.0,848880.0,2138706.0,18.0,9.0,1814.0,1080.0,2721.0,2721.0,2358.0,1080.0
17633.0,13923.0,13923.0,13930.0,7.0,28.0,10076.0,49.0,28.0,10076.0,28.0,14.0,10076.0,8666.0,4396.0,8470.0,63.0,35.0,5038.0,8.0,12595.0,8.0,4952.0,2512.0,8.0,1581932.0,3047990.0,14.0,16.0,2420.0,2512.0,4840.0,4840.0,5038.0,2512.0
13912.0,15992.0,15992.0,16000.0,8.0,32.0,6956.0,64.0,32.0,6956.0,32.0,16.0,6956.0,7864.0,3840.0,7760.0,56.0,40.0,3478.0,8.0,8695.0,8.0,3932.0,1920.0,8.0,834720.0,1686830.0,16.0,16.0,1940.0,1920.0,3880.0,3880.0,5217.0,1920.0
9966.0,11730.0,11730.0,11976.0,6.0,24.0,4983.0,36.0,18.0,4983.0,18.0,6.0,6644.0,9966.0,2262.0,5952.0,48.0,24.0,1661.0,4.0,6644.0,3.0,4983.0,1131.0,3.0,626197.0,1647712.0,6.0,12.0,992.0,1508.0,3968.0,2976.0,3322.0,1131.0
14273.0,13587.0,13587.0,13741.0,7.0,21.0,6117.0,49.0,28.0,8156.0,21.0,21.0,6117.0,14273.0,5537.0,6503.0,49.0,35.0,6117.0,9.0,10195.0,9.0,6117.0,2373.0,12.0,1612849.0,1894231.0,7.0,9.0,2787.0,2373.0,2787.0,2787.0,2039.0,3164.0
10052.0,14028.0,14028.0,14028.0,7.0,28.0,5744.0,49.0,28.0,5744.0,28.0,14.0,5744.0,10052.0,3388.0,10052.0,56.0,35.0,2872.0,8.0,7180.0,8.0,5744.0,1936.0,8.0,695024.0,2062096.0,14.0,16.0,2872.0,1936.0,5744.0,5744.0,1436.0,1936.0
15936.0,16024.0,16024.0,16032.0,8.0,32.0,9960.0,64.0,32.0,7968.0,40.0,16.0,7968.0,8424.0,5184.0,8424.0,72.0,40.0,3984.0,8.0,9960.0,10.0,5265.0,3240.0,8.0,1290816.0,2097576.0,16.0,20.0,2106.0,2592.0,4212.0,5265.0,3984.0,2592.0
4925.0,9885.0,9885.0,9885.0,5.0,15.0,3940.0,25.0,20.0,3940.0,20.0,5.0,2955.0,4925.0,1640.0,4925.0,30.0,15.0,985.0,3.0,2955.0,4.0,3940.0,1312.0,4.0,323080.0,970225.0,10.0,12.0,985.0,984.0,2955.0,3940.0,985.0,1312.0
6510.0,9860.0,9860.0,9860.0,5.0,15.0,3906.0,25.0,15.0,3906.0,15.0,5.0,3906.0,3150.0,1320.0,3150.0,30.0,15.0,1302.0,3.0,3906.0,3.0,1890.0,792.0,3.0,343728.0,820260.0,10.0,9.0,630.0,792.0,1890.0,1890.0,1302.0,792.0
17584.0,16000.0,16000.0,16000.0,8.0,32.0,8792.0,64.0,32.0,8792.0,32.0,24.0,8792.0,9160.0,6688.0,9160.0,72.0,40.0,6594.0,12.0,10990.0,12.0,4580.0,3344.0,12.0,1837528.0,2516710.0,16.0,16.0,3435.0,3344.0,4580.0,4580.0,4396.0,3344.0
6960.0,10010.0,10010.0,10010.0,5.0,20.0,5568.0,25.0,20.0,5568.0,20.0,15.0,5568.0,6960.0,3250.0,7205.0,30.0,25.0,4176.0,12.0,6960.0,12.0,5568.0,2600.0,12.0,904800.0,2005872.0,10.0,16.0,4323.0,2600.0,5764.0,5764.0,4176.0,2600.0
9877.0,13839.0,13839.0,13839.0,7.0,21.0,4233.0,49.0,21.0,4233.0,21.0,14.0,4233.0,9877.0,3808.0,9702.0,42.0,21.0,2822.0,6.0,4233.0,6.0,4233.0,1632.0,6.0,767584.0,1955646.0,14.0,9.0,2772.0,1632.0,4158.0,4158.0,4233.0,1632.0
5215.0,9735.0,9735.0,9750.0,5.0,15.0,3129.0,25.0,15.0,3129.0,15.0,5.0,3129.0,5215.0,1365.0,4690.0,25.0,25.0,1043.0,3.0,5215.0,3.0,3129.0,819.0,3.0,284739.0,978334.0,5.0,9.0,938.0,819.0,2814.0,2814.0,1043.0,819.0
12944.0,16032.0,16032.0,16032.0,8.0,32.0,6472.0,64.0,32.0,6472.0,32.0,24.0,6472.0,12944.0,7040.0,12944.0,48.0,40.0,4854.0,12.0,8090.0,12.0,6472.0,3520.0,12.0,1423840.0,2617924.0,16.0,16.0,4854.0,3520.0,6472.0,6472.0,4854.0,3520.0
4564.0,7600.0,7720.0,7800.0,4.0,12.0,2282.0,16.0,12.0,3423.0,8.0,4.0,3423.0,3044.0,1008.0,2280.0,24.0,16.0,1141.0,3.0,4564.0,2.0,1522.0,504.0,3.0,287532.0,650370.0,4.0,6.0,570.0,756.0,1710.0,1140.0,1141.0,756.0
10512.0,16072.0,16072.0,16072.0,8.0,32.0,5256.0,64.0,32.0,5256.0,32.0,16.0,5256.0,10512.0,4416.0,10400.0,48.0,40.0,2628.0,8.0,6570.0,8.0,5256.0,2208.0,8.0,725328.0,1708200.0,16.0,16.0,2600.0,2208.0,5200.0,5200.0,2628.0,2208.0
10752.0,12000.0,12000.0,12000.0,6.0,18.0,7168.0,36.0,18.0,5376.0,24.0,12.0,5376.0,5772.0,2706.0,5616.0,48.0,30.0,3584.0,6.0,8960.0,8.0,3848.0,1804.0,6.0,808192.0,1677312.0,12.0,12.0,1872.0,1353.0,2808.0,3744.0,5376.0,1353.0
17472.0,16024.0,16024.0,16024.0,8.0,32.0,8736.0,64.0,32.0,8736.0,32.0,16.0,8736.0,8544.0,4560.0,8544.0,64.0,40.0,4368.0,8.0,10920.0,8.0,4272.0,2280.0,8.0,1244880.0,2332512.0,16.0,16.0,2136.0,2280.0,4272.0,4272.0,4368.0,2280.0
6024.0,11862.0,11862.0,11862.0,6.0,18.0,4016.0,36.0,18.0,3012.0,24.0,12.0,3012.0,6024.0,3024.0,5850.0,24.0,18.0,2008.0,6.0,3012.0,8.0,4016.0,2016.0,6.0,506016.0,978900.0,6.0,12.0,1950.0,1512.0,2925.0,3900.0,1004.0,1512.0
8985.0,9785.0,9785.0,9785.0,5.0,15.0,5391.0,25.0,15.0,5391.0,15.0,15.0,5391.0,8985.0,4815.0,8085.0,35.0,10.0,5391.0,9.0,3594.0,9.0,5391.0,2889.0,9.0,1730511.0,2905749.0,5.0,9.0,4851.0,2889.0,4851.0,4851.0,1797.0,2889.0
6810.0,9965.0,9965.0,9975.0,5.0,15.0,5448.0,25.0,15.0,4086.0,20.0,10.0,4086.0,3980.0,2400.0,3980.0,25.0,25.0,2724.0,6.0,6810.0,8.0,3184.0,1920.0,6.0,653760.0,1084152.0,5.0,12.0,1592.0,1440.0,2388.0,3184.0,1362.0,1440.0
7495.0,9730.0,9795.0,9750.0,5.0,15.0,4497.0,25.0,15.0,4497.0,15.0,15.0,4497.0,4520.0,4345.0,4520.0,25.0,25.0,4497.0,9.0,7495.0,9.0,2712.0,2607.0,9.0,1302631.0,1355096.0,5.0,9.0,2712.0,2607.0,2712.0,2712.0,1499.0,2607.0
8370.0,11832.0,11832.0,11832.0,6.0,18.0,4185.0,36.0,18.0,4185.0,18.0,12.0,4185.0,4410.0,2982.0,4338.0,36.0,18.0,2790.0,6.0,4185.0,6.0,2205.0,1491.0,6.0,693315.0,1008585.0,6.0,9.0,1446.0,1491.0,2169.0,2169.0,1395.0,1491.0
6408.0,11778.0,11778.0,12018.0,6.0,18.0,3204.0,36.0,18.0,3204.0,18.0,6.0,3204.0,6408.0,1584.0,6354.0,36.0,18.0,1068.0,3.0,3204.0,3.0,3204.0,792.0,3.0,281952.0,1131012.0,6.0,9.0,1059.0,792.0,3177.0,3177.0,2136.0,792.0
6030.0,9795.0,9795.0,9795.0,5.0,15.0,3618.0,25.0,15.0,3618.0,15.0,5.0,3618.0,6030.0,1560.0,6030.0,30.0,10.0,1206.0,3.0,2412.0,3.0,3618.0,936.0,3.0,376272.0,1454436.0,5.0,9.0,1206.0,936.0,3618.0,3618.0,2412.0,936.0
10458.0,14014.0,14014.0,14014.0,7.0,28.0,5976.0,49.0,28.0,5976.0,28.0,14.0,5976.0,10458.0,3710.0,10458.0,42.0,35.0,2988.0,8.0,7470.0,8.0,5976.0,2120.0,8.0,791820.0,2232036.0,14.0,16.0,2988.0,2120.0,5976.0,5976.0,2988.0,2120.0
9340.0,9880.0,9880.0,9880.0,5.0,20.0,5604.0,25.0,15.0,5604.0,15.0,10.0,7472.0,5440.0,2420.0,3900.0,45.0,25.0,3736.0,8.0,9340.0,6.0,3264.0,1452.0,6.0,904112.0,1457040.0,10.0,12.0,1560.0,1936.0,3120.0,2340.0,1868.0,1452.0
7630.0,9785.0,9785.0,10010.0,5.0,15.0,4578.0,25.0,15.0,4578.0,15.0,5.0,4578.0,7630.0,1820.0,6080.0,35.0,25.0,1526.0,3.0,7630.0,3.0,4578.0,1092.0,3.0,555464.0,1855616.0,5.0,9.0,1216.0,1092.0,3648.0,3648.0,1526.0,1092.0
6225.0,9600.0,9810.0,9810.0,5.0,15.0,3735.0,25.0,15.0,3735.0,15.0,5.0,3735.0,5300.0,1575.0,5040.0,30.0,15.0,1245.0,3.0,3735.0,3.0,3180.0,945.0,3.0,392175.0,1254960.0,5.0,9.0,1008.0,945.0,3024.0,3024.0,1245.0,945.0
8820.0,11958.0,11958.0,11958.0,6.0,18.0,5880.0,36.0,30.0,7350.0,24.0,12.0,4410.0,4080.0,2520.0,4080.0,36.0,24.0,2940.0,6.0,5880.0,8.0,2720.0,1680.0,10.0,617400.0,999600.0,12.0,12.0,1360.0,1260.0,2040.0,2720.0,4410.0,2100.0
