overall_qual gr_liv_area,overall_qual year_built,overall_qual garage_yr_blt,overall_qual year_remod/add,overall_qual,overall_qual kitchen_qual,gr_liv_area bsmt_qual,overall_qual^2,overall_qual exter_qual,gr_liv_area exter_qual,overall_qual bsmt_qual,overall_qual garage_cars,gr_liv_area kitchen_qual,overall_qual 1st_flr_sf,overall_qual garage_area,overall_qual total_bsmt_sf,overall_qual totrms_abvgrd,overall_qual heating_qc,gr_liv_area garage_cars,kitchen_qual garage_cars,gr_liv_area heating_qc,garage_cars bsmt_qual,1st_flr_sf bsmt_qual,garage_area bsmt_qual,exter_qual garage_cars,gr_liv_area garage_area,gr_liv_area total_bsmt_sf,overall_qual full_bath,kitchen_qual bsmt_qual,total_bsmt_sf garage_cars,kitchen_qual garage_area,kitchen_qual total_bsmt_sf,total_bsmt_sf bsmt_qual,gr_liv_area garage_finish,exter_qual garage_area
7272.0,11862.0,11868.0,11970.0,6.0,18.0,4848.0,36.0,18.0,3636.0,24.0,12.0,3636.0,7272.0,2952.0,3036.0,36.0,18.0,2424.0,6.0,3636.0,8.0,4848.0,1968.0,6.0,596304.0,613272.0,6.0,12.0,1012.0,1476.0,1518.0,2024.0,1212.0,1476.0
6630.0,11742.0,11742.0,11742.0,6.0,18.0,3315.0,36.0,18.0,3315.0,18.0,6.0,3315.0,6630.0,1848.0,6630.0,30.0,24.0,1105.0,3.0,4420.0,3.0,3315.0,924.0,3.0,340340.0,1221025.0,6.0,9.0,1105.0,924.0,3315.0,3315.0,1105.0,924.0
4368.0,7888.0,7888.0,7888.0,4.0,12.0,3276.0,16.0,12.0,3276.0,12.0,4.0,3276.0,2184.0,1012.0,2184.0,20.0,12.0,1092.0,3.0,3276.0,3.0,1638.0,759.0,3.0,276276.0,596232.0,4.0,9.0,546.0,759.0,1638.0,1638.0,1092.0,759.0
8148.0,12030.0,12030.0,12030.0,6.0,24.0,5432.0,36.0,24.0,5432.0,24.0,12.0,5432.0,8148.0,2904.0,8148.0,36.0,30.0,2716.0,8.0,6790.0,8.0,5432.0,1936.0,8.0,657272.0,1844164.0,12.0,16.0,2716.0,1936.0,5432.0,5432.0,2716.0,1936.0
15264.0,16016.0,16016.0,16016.0,8.0,32.0,7632.0,64.0,32.0,7632.0,32.0,16.0,7632.0,7944.0,3448.0,7736.0,72.0,40.0,3816.0,8.0,9540.0,8.0,3972.0,1724.0,8.0,822348.0,1845036.0,16.0,16.0,1934.0,1724.0,3868.0,3868.0,5724.0,1724.0
10776.0,11988.0,11988.0,11988.0,6.0,18.0,7184.0,36.0,18.0,5388.0,24.0,12.0,5388.0,5292.0,3276.0,4764.0,42.0,30.0,3592.0,6.0,8980.0,8.0,3528.0,2184.0,6.0,980616.0,1426024.0,12.0,12.0,1588.0,1638.0,2382.0,3176.0,3592.0,1638.0
9000.0,9805.0,9805.0,9805.0,5.0,15.0,5400.0,25.0,15.0,5400.0,15.0,0.0,5400.0,9000.0,0.0,9000.0,50.0,15.0,0.0,0.0,5400.0,0.0,5400.0,0.0,0.0,0.0,3240000.0,10.0,9.0,0.0,0.0,5400.0,5400.0,0.0,0.0
9648.0,11550.0,11550.0,11940.0,6.0,24.0,4824.0,36.0,18.0,4824.0,18.0,6.0,6432.0,6960.0,1296.0,5856.0,42.0,30.0,1608.0,4.0,8040.0,3.0,3480.0,648.0,3.0,347328.0,1569408.0,12.0,12.0,976.0,864.0,3904.0,2928.0,1608.0,648.0
6480.0,7904.0,7972.0,7972.0,4.0,12.0,4860.0,16.0,12.0,4860.0,12.0,8.0,4860.0,6480.0,1960.0,5124.0,32.0,20.0,3240.0,6.0,8100.0,6.0,4860.0,1470.0,6.0,793800.0,2075220.0,8.0,9.0,2562.0,1470.0,3843.0,3843.0,1620.0,1470.0
5555.0,9705.0,9705.0,9750.0,5.0,15.0,3333.0,25.0,15.0,3333.0,15.0,5.0,3333.0,3080.0,1000.0,3080.0,25.0,15.0,1111.0,3.0,3333.0,3.0,1848.0,600.0,3.0,222200.0,684376.0,5.0,9.0,616.0,600.0,1848.0,1848.0,1111.0,600.0
10507.0,13993.0,13993.0,13993.0,7.0,21.0,6004.0,49.0,21.0,4503.0,28.0,14.0,4503.0,5299.0,3080.0,5208.0,42.0,28.0,3002.0,6.0,6004.0,8.0,3028.0,1760.0,6.0,660440.0,1116744.0,14.0,12.0,1488.0,1320.0,2232.0,2976.0,1501.0,1320.0
7940.0,10035.0,10035.0,10035.0,5.0,20.0,6352.0,25.0,20.0,6352.0,20.0,10.0,6352.0,3625.0,2805.0,3625.0,40.0,25.0,3176.0,8.0,7940.0,8.0,2900.0,2244.0,8.0,890868.0,1151300.0,15.0,16.0,1450.0,2244.0,2900.0,2900.0,1588.0,2244.0
6175.0,9805.0,9805.0,9805.0,5.0,15.0,3705.0,25.0,15.0,3705.0,15.0,10.0,3705.0,6175.0,2400.0,6175.0,30.0,15.0,2470.0,6.0,3705.0,6.0,3705.0,1440.0,6.0,592800.0,1525225.0,5.0,9.0,2470.0,1440.0,3705.0,3705.0,1235.0,1440.0
6625.0,9740.0,9980.0,10025.0,5.0,20.0,3975.0,25.0,15.0,3975.0,15.0,10.0,5300.0,6625.0,2880.0,2045.0,30.0,25.0,2650.0,8.0,6625.0,6.0,3975.0,1728.0,6.0,763200.0,541925.0,10.0,12.0,818.0,2304.0,1636.0,1227.0,1325.0,1728.0
17872.0,16000.0,16000.0,16000.0,8.0,32.0,8936.0,64.0,32.0,8936.0,32.0,24.0,8936.0,9640.0,6144.0,9280.0,56.0,40.0,6702.0,12.0,11170.0,12.0,4820.0,3072.0,12.0,1715712.0,2591440.0,16.0,16.0,3480.0,3072.0,4640.0,4640.0,4468.0,3072.0
15820.0,13972.0,13972.0,13979.0,7.0,28.0,11300.0,49.0,28.0,9040.0,35.0,14.0,9040.0,9142.0,3731.0,9142.0,49.0,35.0,4520.0,8.0,11300.0,10.0,6530.0,2665.0,8.0,1204580.0,2951560.0,14.0,20.0,2612.0,2132.0,5224.0,6530.0,4520.0,2132.0
5545.0,9855.0,9855.0,10025.0,5.0,15.0,3327.0,25.0,15.0,3327.0,15.0,5.0,3327.0,2880.0,1440.0,1860.0,25.0,15.0,1109.0,3.0,3327.0,3.0,1728.0,864.0,3.0,319392.0,412548.0,5.0,9.0,372.0,864.0,1116.0,1116.0,1109.0,864.0
5000.0,9815.0,9965.0,9815.0,5.0,15.0,4000.0,25.0,15.0,3000.0,20.0,10.0,3000.0,5000.0,2875.0,5000.0,20.0,25.0,2000.0,6.0,5000.0,8.0,4000.0,2300.0,6.0,575000.0,1000000.0,5.0,12.0,2000.0,1725.0,3000.0,4000.0,1000.0,1725.0
6270.0,11880.0,11880.0,11880.0,6.0,18.0,4180.0,36.0,18.0,3135.0,24.0,12.0,3135.0,3174.0,2772.0,3096.0,30.0,24.0,2090.0,6.0,4180.0,8.0,2116.0,1848.0,6.0,482790.0,539220.0,6.0,12.0,1032.0,1386.0,1548.0,2064.0,1045.0,1386.0
4290.0,9790.0,9790.0,10040.0,5.0,15.0,2574.0,25.0,15.0,2574.0,15.0,0.0,2574.0,4290.0,0.0,4290.0,20.0,20.0,0.0,0.0,3432.0,0.0,2574.0,0.0,0.0,0.0,736164.0,5.0,9.0,0.0,0.0,2574.0,2574.0,0.0,0.0
8022.0,11982.0,11982.0,11988.0,6.0,24.0,5348.0,36.0,24.0,5348.0,24.0,12.0,5348.0,8022.0,3132.0,8430.0,30.0,30.0,2674.0,8.0,6685.0,8.0,5348.0,2088.0,8.0,697914.0,1878485.0,12.0,16.0,2810.0,2088.0,5620.0,5620.0,4011.0,2088.0
5260.0,7832.0,7832.0,7832.0,4.0,12.0,2630.0,16.0,12.0,3945.0,8.0,8.0,3945.0,3352.0,1744.0,3232.0,20.0,12.0,2630.0,6.0,3945.0,4.0,1676.0,872.0,6.0,573340.0,1062520.0,8.0,6.0,1616.0,1308.0,2424.0,1616.0,2630.0,1308.0
7956.0,12036.0,12036.0,12036.0,6.0,24.0,5304.0,36.0,24.0,5304.0,24.0,12.0,5304.0,7956.0,2562.0,7956.0,36.0,30.0,2652.0,8.0,6630.0,8.0,5304.0,1708.0,8.0,566202.0,1758276.0,12.0,16.0,2652.0,1708.0,5304.0,5304.0,3978.0,1708.0
8400.0,14035.0,14035.0,14035.0,7.0,28.0,4800.0,49.0,21.0,3600.0,28.0,14.0,4800.0,3640.0,3360.0,4200.0,28.0,35.0,2400.0,8.0,6000.0,8.0,2080.0,1920.0,6.0,576000.0,720000.0,14.0,16.0,1200.0,1920.0,2400.0,2400.0,2400.0,1440.0
5088.0,12018.0,12018.0,12018.0,6.0,24.0,3392.0,36.0,24.0,3392.0,24.0,12.0,3392.0,5088.0,2520.0,5088.0,24.0,30.0,1696.0,8.0,4240.0,8.0,3392.0,1680.0,8.0,356160.0,719104.0,6.0,16.0,1696.0,1680.0,3392.0,3392.0,2544.0,1680.0
3980.0,9860.0,9990.0,9860.0,5.0,15.0,3184.0,25.0,15.0,2388.0,20.0,5.0,2388.0,3980.0,1680.0,3980.0,20.0,20.0,796.0,3.0,3184.0,4.0,3184.0,1344.0,3.0,267456.0,633616.0,5.0,12.0,796.0,1008.0,2388.0,3184.0,796.0,1008.0
7160.0,9885.0,9885.0,9885.0,5.0,15.0,5728.0,25.0,15.0,4296.0,20.0,10.0,4296.0,3580.0,2655.0,3580.0,30.0,25.0,2864.0,6.0,7160.0,8.0,2864.0,2124.0,6.0,760392.0,1025312.0,5.0,12.0,1432.0,1593.0,2148.0,2864.0,4296.0,1593.0
6720.0,9600.0,9820.0,9985.0,5.0,15.0,4032.0,25.0,15.0,4032.0,15.0,5.0,4032.0,3360.0,2340.0,3360.0,30.0,20.0,1344.0,3.0,5376.0,3.0,2016.0,1404.0,3.0,628992.0,903168.0,5.0,9.0,672.0,1404.0,2016.0,2016.0,1344.0,1404.0
10024.0,14028.0,14028.0,14035.0,7.0,28.0,5728.0,49.0,28.0,5728.0,28.0,14.0,5728.0,5012.0,3024.0,5012.0,42.0,35.0,2864.0,8.0,7160.0,8.0,2864.0,1728.0,8.0,618624.0,1025312.0,14.0,16.0,1432.0,1728.0,2864.0,2864.0,4296.0,1728.0
9548.0,14035.0,14035.0,14035.0,7.0,28.0,5456.0,49.0,28.0,5456.0,28.0,14.0,5456.0,9548.0,3388.0,9548.0,42.0,35.0,2728.0,8.0,6820.0,8.0,5456.0,1936.0,8.0,660176.0,1860496.0,14.0,16.0,2728.0,1936.0,5456.0,5456.0,2728.0,1936.0
4920.0,9825.0,9825.0,9825.0,5.0,15.0,2952.0,25.0,15.0,2952.0,15.0,5.0,2952.0,4920.0,1550.0,4920.0,25.0,15.0,984.0,3.0,2952.0,3.0,2952.0,930.0,3.0,305040.0,968256.0,5.0,9.0,984.0,930.0,2952.0,2952.0,984.0,930.0
4320.0,9795.0,9800.0,9795.0,5.0,15.0,2592.0,25.0,15.0,2592.0,15.0,5.0,2592.0,4320.0,1540.0,4320.0,25.0,25.0,864.0,3.0,4320.0,3.0,2592.0,924.0,3.0,266112.0,746496.0,5.0,9.0,864.0,924.0,2592.0,2592.0,864.0,924.0
14508.0,18054.0,18054.0,18054.0,9.0,45.0,8060.0,81.0,36.0,6448.0,45.0,18.0,8060.0,14508.0,5004.0,14508.0,54.0,45.0,3224.0,10.0,8060.0,10.0,8060.0,2780.0,8.0,896272.0,2598544.0,18.0,25.0,3224.0,2780.0,8060.0,8060.0,4836.0,2224.0
6018.0,11904.0,11904.0,11904.0,6.0,18.0,3009.0,36.0,18.0,3009.0,18.0,12.0,3009.0,6018.0,3528.0,6018.0,36.0,18.0,2006.0,6.0,3009.0,6.0,3009.0,1764.0,6.0,589764.0,1006009.0,6.0,9.0,2006.0,1764.0,3009.0,3009.0,1003.0,1764.0
6000.0,9750.0,9750.0,9750.0,5.0,15.0,3600.0,25.0,15.0,3600.0,15.0,5.0,3600.0,6000.0,1230.0,6000.0,30.0,15.0,1200.0,3.0,3600.0,3.0,3600.0,738.0,3.0,295200.0,1440000.0,5.0,9.0,1200.0,738.0,3600.0,3600.0,3600.0,738.0
9576.0,14035.0,14035.0,14042.0,7.0,28.0,5472.0,49.0,28.0,5472.0,28.0,14.0,5472.0,9576.0,3318.0,9576.0,42.0,35.0,2736.0,8.0,6840.0,8.0,5472.0,1896.0,8.0,648432.0,1871424.0,14.0,16.0,2736.0,1896.0,5472.0,5472.0,2736.0,1896.0
8200.0,9750.0,9750.0,9750.0,5.0,15.0,0.0,25.0,15.0,4920.0,0.0,10.0,4920.0,8200.0,1970.0,0.0,35.0,15.0,3280.0,6.0,4920.0,0.0,0.0,0.0,6.0,646160.0,0.0,5.0,0.0,0.0,1182.0,0.0,0.0,3280.0,1182.0
11028.0,11982.0,11988.0,11988.0,6.0,18.0,7352.0,36.0,18.0,5514.0,24.0,18.0,5514.0,11028.0,4326.0,11028.0,48.0,30.0,5514.0,9.0,9190.0,12.0,7352.0,2884.0,9.0,1325198.0,3378244.0,12.0,12.0,5514.0,2163.0,5514.0,7352.0,1838.0,2163.0
8736.0,11868.0,11868.0,11868.0,6.0,18.0,5824.0,36.0,24.0,5824.0,24.0,12.0,4368.0,5130.0,2640.0,5130.0,36.0,18.0,2912.0,6.0,4368.0,8.0,3420.0,1760.0,8.0,640640.0,1244880.0,12.0,12.0,1710.0,1320.0,2565.0,3420.0,4368.0,1760.0
8208.0,11460.0,11580.0,11958.0,6.0,18.0,4104.0,36.0,18.0,4104.0,18.0,6.0,4104.0,4104.0,1296.0,4104.0,42.0,30.0,1368.0,3.0,6840.0,3.0,2052.0,648.0,3.0,295488.0,935712.0,6.0,9.0,684.0,648.0,2052.0,2052.0,1368.0,648.0
8922.0,11670.0,11694.0,11700.0,6.0,18.0,4461.0,36.0,18.0,4461.0,18.0,6.0,4461.0,4788.0,1320.0,4410.0,42.0,18.0,1487.0,3.0,4461.0,3.0,2394.0,660.0,3.0,327140.0,1092945.0,6.0,9.0,735.0,660.0,2205.0,2205.0,1487.0,660.0
4616.0,7688.0,7688.0,8028.0,4.0,16.0,3462.0,16.0,12.0,3462.0,12.0,4.0,4616.0,3184.0,960.0,3184.0,28.0,16.0,1154.0,4.0,4616.0,3.0,2388.0,720.0,3.0,276960.0,918584.0,4.0,12.0,796.0,960.0,3184.0,2388.0,1154.0,720.0
5100.0,9820.0,9850.0,10005.0,5.0,15.0,3060.0,25.0,20.0,4080.0,15.0,10.0,3060.0,5100.0,2640.0,4900.0,25.0,15.0,2040.0,6.0,3060.0,6.0,3060.0,1584.0,8.0,538560.0,999600.0,10.0,9.0,1960.0,1584.0,2940.0,2940.0,1020.0,2112.0
7200.0,9500.0,9700.0,9750.0,5.0,15.0,4320.0,25.0,15.0,4320.0,15.0,5.0,4320.0,4445.0,1760.0,2700.0,30.0,20.0,1440.0,3.0,5760.0,3.0,2667.0,1056.0,3.0,506880.0,777600.0,5.0,9.0,540.0,1056.0,1620.0,1620.0,1440.0,1056.0
7416.0,12030.0,12030.0,12030.0,6.0,24.0,4944.0,36.0,24.0,4944.0,24.0,12.0,4944.0,3600.0,2880.0,3600.0,24.0,30.0,2472.0,8.0,6180.0,8.0,2400.0,1920.0,8.0,593280.0,741600.0,12.0,16.0,1200.0,1920.0,2400.0,2400.0,2472.0,1920.0
9984.0,11682.0,11700.0,11700.0,6.0,18.0,4992.0,36.0,18.0,4992.0,18.0,12.0,4992.0,6024.0,2520.0,6024.0,42.0,30.0,3328.0,6.0,8320.0,6.0,3012.0,1260.0,6.0,698880.0,1670656.0,12.0,9.0,2008.0,1260.0,3012.0,3012.0,1664.0,1260.0
4400.0,7840.0,7840.0,7840.0,4.0,12.0,3300.0,16.0,12.0,3300.0,12.0,4.0,3300.0,4400.0,1248.0,4400.0,24.0,12.0,1100.0,3.0,3300.0,3.0,3300.0,936.0,3.0,343200.0,1210000.0,4.0,9.0,1100.0,936.0,3300.0,3300.0,2200.0,936.0
8928.0,11784.0,11784.0,11784.0,6.0,18.0,4464.0,36.0,18.0,4464.0,18.0,12.0,4464.0,8928.0,2580.0,6048.0,42.0,30.0,2976.0,6.0,7440.0,6.0,4464.0,1290.0,6.0,639840.0,1499904.0,6.0,9.0,2016.0,1290.0,3024.0,3024.0,4464.0,1290.0
7265.0,9710.0,9710.0,9750.0,5.0,20.0,4359.0,25.0,15.0,4359.0,15.0,5.0,5812.0,4775.0,1200.0,4175.0,35.0,15.0,1453.0,4.0,4359.0,3.0,2865.0,720.0,3.0,348720.0,1213255.0,5.0,12.0,835.0,960.0,3340.0,2505.0,1453.0,720.0
10094.0,13930.0,13930.0,13937.0,7.0,28.0,5768.0,49.0,28.0,5768.0,28.0,14.0,5768.0,10094.0,5033.0,6370.0,42.0,28.0,2884.0,8.0,5768.0,8.0,5768.0,2876.0,8.0,1036798.0,1312220.0,14.0,16.0,1820.0,2876.0,3640.0,3640.0,4326.0,2876.0
4500.0,9835.0,9850.0,9835.0,5.0,15.0,2700.0,25.0,15.0,2700.0,15.0,5.0,2700.0,4500.0,1400.0,4410.0,25.0,15.0,900.0,3.0,2700.0,3.0,2700.0,840.0,3.0,252000.0,793800.0,5.0,9.0,882.0,840.0,2646.0,2646.0,900.0,840.0
6270.0,11778.0,11778.0,11778.0,6.0,18.0,3135.0,36.0,18.0,3135.0,18.0,6.0,3135.0,6270.0,1584.0,6270.0,36.0,18.0,1045.0,3.0,3135.0,3.0,3135.0,792.0,3.0,275880.0,1092025.0,6.0,9.0,1045.0,792.0,3135.0,3135.0,2090.0,792.0
8514.0,12012.0,12012.0,12012.0,6.0,24.0,5676.0,36.0,24.0,5676.0,24.0,12.0,5676.0,8514.0,3258.0,8922.0,24.0,30.0,2838.0,8.0,7095.0,8.0,5676.0,2172.0,8.0,770517.0,2110053.0,12.0,16.0,2974.0,2172.0,5948.0,5948.0,4257.0,2172.0
7260.0,9820.0,9820.0,9900.0,5.0,15.0,5808.0,25.0,15.0,4356.0,20.0,10.0,4356.0,7260.0,2860.0,7100.0,30.0,20.0,2904.0,6.0,5808.0,8.0,5808.0,2288.0,6.0,830544.0,2061840.0,5.0,12.0,2840.0,1716.0,4260.0,5680.0,1452.0,1716.0
7320.0,9815.0,9985.0,9995.0,5.0,15.0,5856.0,25.0,15.0,4392.0,20.0,10.0,4392.0,7320.0,2400.0,2600.0,30.0,25.0,2928.0,6.0,7320.0,8.0,5856.0,1920.0,6.0,702720.0,761280.0,10.0,12.0,1040.0,1440.0,1560.0,2080.0,2928.0,1440.0
15714.0,18054.0,18054.0,18063.0,9.0,45.0,8730.0,81.0,45.0,8730.0,45.0,27.0,8730.0,15714.0,6822.0,15714.0,63.0,45.0,5238.0,15.0,8730.0,15.0,8730.0,3790.0,15.0,1323468.0,3048516.0,18.0,25.0,5238.0,3790.0,8730.0,8730.0,5238.0,3790.0
7680.0,9650.0,9650.0,9750.0,5.0,15.0,4608.0,25.0,15.0,4608.0,15.0,10.0,4608.0,4640.0,2400.0,4640.0,35.0,15.0,3072.0,6.0,4608.0,6.0,2784.0,1440.0,6.0,737280.0,1425408.0,10.0,9.0,1856.0,1440.0,2784.0,2784.0,1536.0,1440.0
12138.0,14035.0,14035.0,14035.0,7.0,28.0,6936.0,49.0,28.0,6936.0,28.0,14.0,6936.0,12138.0,4620.0,12138.0,49.0,35.0,3468.0,8.0,8670.0,8.0,6936.0,2640.0,8.0,1144440.0,3006756.0,14.0,16.0,3468.0,2640.0,6936.0,6936.0,5202.0,2640.0
15808.0,16048.0,16048.0,16056.0,8.0,32.0,9880.0,64.0,32.0,7904.0,40.0,24.0,7904.0,15808.0,7264.0,15808.0,56.0,40.0,5928.0,12.0,9880.0,15.0,9880.0,4540.0,12.0,1794208.0,3904576.0,16.0,20.0,5928.0,3632.0,7904.0,9880.0,3952.0,3632.0
8484.0,14007.0,14007.0,14007.0,7.0,28.0,4848.0,49.0,28.0,4848.0,28.0,14.0,4848.0,8484.0,4011.0,8484.0,42.0,35.0,2424.0,8.0,6060.0,8.0,4848.0,2292.0,8.0,694476.0,1468944.0,14.0,16.0,2424.0,2292.0,4848.0,4848.0,2424.0,2292.0
5260.0,9840.0,9840.0,9840.0,5.0,15.0,3156.0,25.0,15.0,3156.0,15.0,5.0,3156.0,5260.0,1440.0,5260.0,25.0,20.0,1052.0,3.0,4208.0,3.0,3156.0,864.0,3.0,302976.0,1106704.0,5.0,9.0,1052.0,864.0,3156.0,3156.0,2104.0,864.0
5285.0,9810.0,9885.0,9810.0,5.0,15.0,3171.0,25.0,15.0,3171.0,15.0,10.0,3171.0,5285.0,2880.0,5285.0,30.0,15.0,2114.0,6.0,3171.0,6.0,3171.0,1728.0,6.0,608832.0,1117249.0,5.0,9.0,2114.0,1728.0,3171.0,3171.0,3171.0,1728.0
9654.0,11718.0,11718.0,11718.0,6.0,18.0,4827.0,36.0,18.0,4827.0,18.0,6.0,4827.0,6408.0,1830.0,6000.0,42.0,18.0,1609.0,3.0,4827.0,3.0,3204.0,915.0,3.0,490745.0,1609000.0,6.0,9.0,1000.0,915.0,3000.0,3000.0,1609.0,915.0
11676.0,13615.0,13615.0,13650.0,7.0,28.0,5004.0,49.0,21.0,5004.0,21.0,7.0,6672.0,8365.0,1764.0,4704.0,56.0,28.0,1668.0,4.0,6672.0,3.0,3585.0,756.0,3.0,420336.0,1120896.0,7.0,12.0,672.0,1008.0,2688.0,2016.0,1668.0,756.0
4620.0,9875.0,9905.0,9875.0,5.0,15.0,3696.0,25.0,15.0,2772.0,20.0,5.0,2772.0,4620.0,1400.0,4620.0,25.0,15.0,924.0,3.0,2772.0,4.0,3696.0,1120.0,3.0,258720.0,853776.0,5.0,12.0,924.0,840.0,2772.0,3696.0,924.0,840.0
7374.0,11880.0,11880.0,11880.0,6.0,18.0,4916.0,36.0,18.0,3687.0,24.0,12.0,3687.0,3366.0,2772.0,3366.0,30.0,18.0,2458.0,6.0,3687.0,8.0,2244.0,1848.0,6.0,567798.0,689469.0,6.0,12.0,1122.0,1386.0,1683.0,2244.0,3687.0,1386.0
3528.0,7824.0,7824.0,7824.0,4.0,12.0,2646.0,16.0,12.0,2646.0,12.0,0.0,2646.0,3528.0,0.0,3528.0,16.0,20.0,0.0,0.0,4410.0,0.0,2646.0,0.0,0.0,0.0,777924.0,4.0,9.0,0.0,0.0,2646.0,2646.0,0.0,0.0
9464.0,14042.0,14042.0,14049.0,7.0,28.0,6760.0,49.0,28.0,5408.0,35.0,14.0,5408.0,9464.0,3262.0,9464.0,35.0,35.0,2704.0,8.0,6760.0,10.0,6760.0,2330.0,8.0,630032.0,1827904.0,14.0,20.0,2704.0,1864.0,5408.0,6760.0,2704.0,1864.0
4740.0,9840.0,9840.0,9840.0,5.0,15.0,2844.0,25.0,15.0,2844.0,15.0,5.0,2844.0,4740.0,1500.0,4740.0,30.0,15.0,948.0,3.0,2844.0,3.0,2844.0,900.0,3.0,284400.0,898704.0,5.0,9.0,948.0,900.0,2844.0,2844.0,948.0,900.0
4320.0,9805.0,9805.0,9805.0,5.0,15.0,2592.0,25.0,15.0,2592.0,15.0,5.0,2592.0,4320.0,2200.0,4320.0,25.0,15.0,864.0,3.0,2592.0,3.0,2592.0,1320.0,3.0,380160.0,746496.0,5.0,9.0,864.0,1320.0,2592.0,2592.0,864.0,1320.0
11900.0,13860.0,13860.0,13867.0,7.0,28.0,6800.0,49.0,28.0,6800.0,28.0,7.0,6800.0,6160.0,3150.0,3010.0,49.0,21.0,1700.0,4.0,5100.0,4.0,3520.0,1800.0,4.0,765000.0,731000.0,14.0,16.0,430.0,1800.0,1720.0,1720.0,5100.0,1800.0
6380.0,9790.0,9790.0,9790.0,5.0,15.0,3828.0,25.0,15.0,3828.0,15.0,5.0,3828.0,6380.0,1750.0,6380.0,25.0,15.0,1276.0,3.0,3828.0,3.0,3828.0,1050.0,3.0,446600.0,1628176.0,5.0,9.0,1276.0,1050.0,3828.0,3828.0,1276.0,1050.0
11382.0,13958.0,13958.0,13958.0,7.0,28.0,6504.0,49.0,28.0,6504.0,28.0,14.0,6504.0,11382.0,3738.0,11214.0,49.0,35.0,3252.0,8.0,8130.0,8.0,6504.0,2136.0,8.0,868284.0,2604852.0,14.0,16.0,3204.0,2136.0,6408.0,6408.0,3252.0,2136.0
960.0,3898.0,3916.0,3900.0,2.0,6.0,1440.0,4.0,6.0,1440.0,6.0,2.0,1440.0,960.0,616.0,960.0,8.0,6.0,480.0,3.0,1440.0,3.0,1440.0,924.0,3.0,147840.0,230400.0,0.0,9.0,480.0,924.0,1440.0,1440.0,480.0,924.0
6072.0,11850.0,11850.0,11850.0,6.0,18.0,4048.0,36.0,18.0,3036.0,24.0,0.0,3036.0,6072.0,0.0,5856.0,24.0,18.0,0.0,0.0,3036.0,0.0,4048.0,0.0,0.0,0.0,987712.0,12.0,12.0,0.0,0.0,2928.0,3904.0,0.0,0.0
4445.0,9920.0,9920.0,9920.0,5.0,15.0,2667.0,25.0,15.0,2667.0,15.0,10.0,2667.0,4445.0,2420.0,4320.0,30.0,15.0,1778.0,6.0,2667.0,6.0,2667.0,1452.0,6.0,430276.0,768096.0,5.0,9.0,1728.0,1452.0,2592.0,2592.0,889.0,1452.0
6702.0,11862.0,11862.0,11862.0,6.0,18.0,3351.0,36.0,18.0,3351.0,18.0,12.0,3351.0,6702.0,3252.0,6174.0,36.0,18.0,2234.0,6.0,3351.0,6.0,3351.0,1626.0,6.0,605414.0,1149393.0,6.0,9.0,2058.0,1626.0,3087.0,3087.0,2234.0,1626.0
19616.0,16032.0,16032.0,16040.0,8.0,32.0,12260.0,64.0,32.0,9808.0,40.0,24.0,9808.0,9056.0,5528.0,8936.0,72.0,40.0,7356.0,12.0,12260.0,15.0,5660.0,3455.0,12.0,1694332.0,2738884.0,24.0,20.0,3351.0,2764.0,4468.0,5585.0,7356.0,2764.0
16555.0,13797.0,13797.0,14063.0,7.0,35.0,9460.0,49.0,28.0,9460.0,28.0,14.0,11825.0,16555.0,3857.0,12621.0,49.0,21.0,4730.0,10.0,7095.0,8.0,9460.0,2204.0,8.0,1303115.0,4264095.0,14.0,20.0,3606.0,2755.0,9015.0,7212.0,7095.0,2204.0
4560.0,9825.0,9960.0,10040.0,5.0,20.0,2736.0,25.0,15.0,2736.0,15.0,10.0,3648.0,4560.0,2880.0,4560.0,25.0,25.0,1824.0,8.0,4560.0,6.0,2736.0,1728.0,6.0,525312.0,831744.0,5.0,12.0,1824.0,2304.0,3648.0,2736.0,912.0,1728.0
12536.0,16048.0,16048.0,16048.0,8.0,40.0,6268.0,64.0,32.0,6268.0,32.0,24.0,7835.0,12536.0,5184.0,12160.0,56.0,40.0,4701.0,15.0,7835.0,12.0,6268.0,2592.0,12.0,1015416.0,2381840.0,16.0,20.0,4560.0,3240.0,7600.0,6080.0,4701.0,2592.0
6800.0,9775.0,9810.0,9775.0,5.0,15.0,4080.0,25.0,15.0,4080.0,15.0,10.0,4080.0,6800.0,2860.0,1920.0,30.0,15.0,2720.0,6.0,4080.0,6.0,4080.0,1716.0,6.0,777920.0,522240.0,5.0,9.0,768.0,1716.0,1152.0,1152.0,1360.0,1716.0
9150.0,12000.0,12000.0,12000.0,6.0,24.0,6100.0,36.0,24.0,6100.0,24.0,12.0,6100.0,4614.0,2640.0,4536.0,30.0,30.0,3050.0,8.0,7625.0,8.0,3076.0,1760.0,8.0,671000.0,1152900.0,12.0,16.0,1512.0,1760.0,3024.0,3024.0,1525.0,1760.0
6000.0,9650.0,9650.0,9750.0,5.0,15.0,4800.0,25.0,15.0,3600.0,20.0,0.0,3600.0,3900.0,0.0,3900.0,35.0,20.0,0.0,0.0,4800.0,0.0,3120.0,0.0,0.0,0.0,936000.0,5.0,12.0,0.0,0.0,2340.0,3120.0,0.0,0.0
